GCP_Replicated_Project,ProductArea,GCP_Replicated_Dataset,GCP_Replicated_Table,TD_Database_Name,TD_Object_Name,Target_Project,Target_Dataset,Target_View_Name,BQ_View,Collate_View_Created,UG_Classification,K45_Created,Need_Historical_Data,Script_Count,Flipped_Date,Comments,In_Master_Sheet,Unnamed_18,Temp,Bizdo_Tablename,Replication_Dag_Name,Replication_Dag_Schedule,Modernized_Project,Modernized_Table,Modernized_Dag_Name,Modernized_Dag_Schedule
vzw-mkt-ds-customer-21,,ds_billing_164,inventory_dim_7052,EDW_PRD_247,marketing_detail_7053,vzw-mkt-ds-customer-21,ds_marketing_090,marketing_detail_7053,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.discount_item_type_v,Yes,,,,,11/11/2025,Pointing to modernized table: vz-it-pr-gk1v-edwdo-0.udm_prd_tbls.discount_item_type,Yes,,,,dg_gk1v_edwdo_mrkt_discount_item_type,,vzw-it-pr-billing-00,udm_prd_tbls.discount_item_type,dg_gk1v_edwpr_wls_udmnet_discount_item_type,"At 07:00, every day"
vzw-mkt-ds-customer-21,Core,ds_billing_164,sales_fact_7055,EDW_PRD_247,inventory_master_7056,vzw-mkt-ds-customer-21,ds_marketing_090,inventory_master_7056,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.district_v,Yes,,,,,11/19/2025,Pointing to modernized table udm_prd_tbls.district,Yes,,,,dg_gk1v_edwdo_mrkt_district,,vzw-it-pr-billing-00,udm_prd_tbls.district,dg_gk1v_edwdo_wls_udm_bi_rpt_price_plan,
vzw-ops-pl-customer-18,,ds_network_156,customer_xref_7057,EDW_PRD_249,customer_xref_7057,vzw-ops-pl-customer-18,ds_billing_092,customer_xref_7057,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.dj_perks_stepsplusperks,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.dj_perks_stepsplusperks,dg_gk1v_edwpr_tpt_mrkt_dj_perks_stepsplusperks,"""00 14 * * *""",,,,
vzw-fin-st-inventory-20,,ds_inventory_162,sales_summary_7060,EDW_PRD_247,sales_master_7061,vzw-mkt-ds-customer-21,ds_marketing_090,sales_master_7061,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.dla_sum_fact_v,Yes,,,,,Baseline,Pointing to the modernized table udm_prd_tbls.dla_sum_fact,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.dla_sum_fact,"dg_gk1v_edwpr_wls_east_mnthly_fa_t900_ld
dg_gk1v_edwpr_wls_natl_dla_ssf_sum_fact",
vzw-mkt-ds-customer-21,,ds_billing_163,sales_summary_7060,EDW_PRD_252,sales_master_7061,vzw-mkt-ds-customer-21,ds_marketing_095,sales_master_7061,vz-it-pr-gk1v-edwdo-0.ntl_prd_secvm.dla_sum_fact_v,Yes,,,,,12/3/2025,Pointing to modernized table udm_prdusr_tbls.coe_price_plan_xref,Yes,,,,dg_gk1v_edwpr_nos_mrkt_dla_sum_fact,,vzw-it-pr-billing-00,udm_prdusr_tbls.coe_price_plan_xref,,
vzw-fin-st-inventory-20,Core,ds_inventory_162,finance_summary_7062,EDW_PRD_247,finance_master_7063,vzw-mkt-ds-customer-21,ds_marketing_090,finance_master_7063,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.dly_activity_detail_v,Yes,,,,,12/3/2025,Pointing to modernized table udm_prd_tbls.dly_activity_detail,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.dly_activity_detail,"dg_gk1v_edwpr_wls_vision_dailyload_vsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_vsn_5pm
dg_gk1v_edwpr_wls_vsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_5pm
dg_gk1v_edwpr_wls_bvsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_7am","At 07:00, every day
At 17:00, every day
None
None
None
None
None
At 17:00, every day
At 17:00, every day
At 07:00, every day"
vzw-mkt-ds-customer-21,Core,ds_billing_164,sales_lookup_7064,EDW_PRD_247,sales_lookup_7065,vzw-mkt-ds-customer-21,ds_marketing_090,sales_lookup_7065,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.dly_activity_dtls_v,Yes,,,,,12/9/2025,Pointing to modernized table udm_prd_tbls.dly_activity_dtls,Yes,,,,dg_gk1v_edwpr_tpt_mrkt_dly_activity_dtls,,vzw-it-pr-billing-00,udm_prd_tbls.dly_activity_dtls,"dg_gk1v_edwpr_wls_vsn_vsn2sew_upserts
dg_gk1v_edwpr_wls_vsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_vsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_vsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_5pm
dg_gk1v_edwpr_wls_bvsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_7am","None
At 17:00, every day
At 07:00, every day
None
None
None
None
At 17:00, every day
At 17:00, every day
At 07:00, every day"
vzw-fin-st-inventory-20,Core,ds_inventory_162,billing_detail_7066,EDW_PRD_247,network_dim_7067,vzw-mkt-ds-customer-21,ds_marketing_090,network_dim_7067,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.dly_eroes_activity_v,Yes,,,,,11/18/2025,Pointing to modernized table udm_prd_tbls.dly_eroes_activity,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.dly_eroes_activity,dg_gk1v_edwdo_wls_eroes_dly_eroes_activity,"At 00:31, every day"
vzw-fin-st-inventory-20,,ds_inventory_162,sales_fact_7068,EDW_PRD_247,sales_dim_7075,vzw-mkt-ds-customer-21,ds_marketing_090,sales_dim_7075,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.dly_line_activity_v,Yes,,,,,12/3/2025,Pointing to modernized table udm_prd_tbls.dly_line_activity,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.dly_line_activity,"dg_gk1v_edwdo_wls_eps_eps2natl_sla_upserts_load
dg_gk1v_edwpr_wls_vision_east_ld_12am
dg_gk1v_edwpr_wls_vsn_dly_activity
dg_gk1v_edwpr_wls_vsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_vsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_vsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_5pm
dg_gk1v_edwpr_wls_bvsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_7am","At 00:35, every day
At 00:00, every day
None
At 17:00, every day
At 07:00, every day
None
None
None
None
At 17:00, every day
At 17:00, every day
At 07:00, every day"
vzw-fin-st-inventory-20,,ds_inventory_162,marketing_summary_7069,EDW_PRD_247,inventory_master_7070,vzw-mkt-ds-customer-21,ds_marketing_090,inventory_master_7070,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.dly_line_activity_pending_v,Yes,,,,,Baseline,Pointing to the modernized table udm_prd_tbls.dly_line_activity_pending,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.dly_line_activity_pending,"dg_gk1v_edwpr_wls_vsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_vsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_vsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_5pm
dg_gk1v_edwpr_wls_bvsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_7am","None
At 17:00, every day
At 07:00, every day
None
None
None
None
At 17:00, every day
At 17:00, every day
At 07:00, every day"
vzw-fin-st-inventory-20,Core,ds_inventory_162,sales_summary_7071,EDW_PRD_247,finance_master_7074,vzw-mkt-ds-customer-21,ds_marketing_090,finance_master_7074,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.dly_line_activity_pplan_v,Yes,,,,,11/19/2025,Pointing to modernized table udm_prd_tbls.dly_line_activity_pplan,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.dly_line_activity_pplan,"dg_gk1v_edwdo_wls_eps_eps2natl_upserts_load
dg_gk1v_edwpr_wls_vsn_dly_activity
dg_gk1v_edwpr_wls_vsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_vsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_vsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_5pm
dg_gk1v_edwpr_wls_bvsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_7am","At 00:00, every day
None
At 17:00, every day
At 07:00, every day
None
None
None
None
At 17:00, every day
At 17:00, every day
At 07:00, every day"
vzw-fin-st-inventory-20,Core,ds_inventory_162,network_lookup_7072,EDW_PRD_247,sales_xref_7073,vzw-mkt-ds-customer-21,ds_marketing_090,sales_xref_7073,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.dly_line_activity_pplan_pend_v,Yes,,,,,12/8/2025,Pointing to modernized table udm_prd_tbls.dly_line_activity_pplan_pend,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.dly_line_activity_pplan_pend,"dg_gk1v_edwdo_wls_eps_eps2natl_upserts_load
dg_gk1v_edwpr_wls_vsn_vsn2sew_upserts
dg_gk1v_edwpr_wls_vsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_vsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_vsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_5pm
dg_gk1v_edwpr_wls_bvsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_7am","None
At 17:00, every day
At 07:00, every day
None
None
None
None
At 17:00, every day
At 17:00, every day
At 07:00, every day"
vzw-fin-st-inventory-20,Core,ds_inventory_162,network_dim_7076,EDW_PRD_247,marketing_fact_7079,vzw-mkt-ds-customer-21,ds_marketing_090,marketing_fact_7079,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.dly_service_activity_v,Yes,,,,,11/18/2025,Pointing to modernized table udm_prd_tbls.dly_service_activity,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.dly_service_activity,"dg_gk1v_edwdo_wls_eps_eps2natl_sla_upserts_load
dg_gk1v_edwpr_wls_east_ld_all_jobs_5pm
dg_gk1v_edwpr_wls_vsn_natl_udm_sla_upserts",
vzw-fin-st-inventory-20,Core,ds_inventory_162,sales_detail_7077,EDW_PRD_247,support_summary_7078,vzw-mkt-ds-customer-21,ds_marketing_090,support_summary_7078,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.dly_service_activity_pend_v,Yes,,,,,12/9/2025,Pointing to modernized table udm_prd_tbls.dly_service_activity_pend,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.dly_service_activity_pend,"dg_gk1v_edwpr_wls_vsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_vsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_vsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_5pm
dg_gk1v_edwpr_wls_bvsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_7am","None
At 17:00, every day
At 07:00, every day
None
None
None
None
At 17:00, every day
At 17:00, every day
At 07:00, every day"
vzw-fin-st-inventory-20,,ds_inventory_162,billing_summary_7082,STG_LNDG_253,inventory_master_7083,vzw-mkt-ds-customer-21,ds_customer_096,inventory_master_7083,vz-it-pr-gk1v-edwdo-0.ntl_prdusr_allvm.dm_comments_dly_v,Yes,,,,,12/2/2025,Pointing to modernized table ntl_prdusr_tbls.dm_comments_dly,Yes,,,,,,vzw-it-pr-billing-00,ntl_prdusr_tbls.dm_comments_dly,dg_gk1v_edwpr_wls_udm_misc_dm_comments_dly,"At 06:15, every day"
vzw-ops-pl-customer-18,,ds_network_156,support_xref_7084,FIN_CORE_254,support_xref_7084,vzw-ops-pl-customer-18,ds_billing_097,support_xref_7084,vz-it-pr-gk1v-bizdo-0.ntl_prdusr_tbls.dm_cust_acct_vzp2_prcng_mapng,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.dm_cust_acct_vzp2_prcng_mapng,dg_gk1v_edwpr_tpt_mrkt_dm_cust_acct_vzp2_prcng_mapng,"""00 12 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,network_lookup_7086,EDW_PRD_283,network_lookup_7086,vzw-ops-pl-customer-18,ds_sales_130,network_lookup_7086,vz-it-pr-gk1v-bizdo-0.udm_prdusr_tbls.dm_device_ref,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.dm_device_ref,dg_gk1v_edwdo_mrkt_dm_device_ref,"""17 13 * * *""",,,,
vzw-fin-st-inventory-20,,ds_inventory_162,network_lookup_7086,OPS_DATA_281,inventory_lookup_7087,vzw-mkt-ds-customer-21,ds_support_128,inventory_lookup_7087,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.dm_device_ref_v,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,,ds_inventory_162,network_detail_7090,OPS_DATA_281,finance_dim_7091,vzw-mkt-ds-customer-21,ds_support_128,finance_dim_7091,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.dm_disconnect_fact_v,Yes,,,,,11/18/2025,Pointing to modernized table udm_prdusr_tbls.dm_disconnects_vzw,Yes,,,,,,vzw-it-pr-billing-00,udm_prdusr_tbls.dm_disconnects_vzw,dg_gk1v_edwdo_wls_udm_misc_dm_disconnects_vzw,"At 07:00, every day"
vzw-ops-pl-customer-18,,ds_network_156,billing_master_7093,EDW_PRD_283,billing_master_7093,vzw-ops-pl-customer-18,ds_sales_130,billing_master_7093,vz-it-pr-gk1v-bizdo-0.udm_prdusr_tbls.dm_geo_mapping,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.dm_geo_mapping,dg_gk1v_edwdo_mrkt_dm_geo_mapping,"""32 13 * * *""",,,,
vzw-fin-st-inventory-20,,ds_inventory_162,billing_master_7093,OPS_DATA_281,customer_summary_7094,vzw-mkt-ds-customer-21,ds_support_128,customer_summary_7094,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.dm_geo_mapping_v,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,,ds_inventory_162,marketing_summary_7095,OPS_DATA_281,marketing_dim_7096,vzw-mkt-ds-customer-21,ds_support_128,marketing_dim_7096,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.dm_gross_adds_fact_v,Yes,,,,,11/18/2025,Pointing to modernized table udm_prdusr_tbls.dm_gross_adds_fact,Yes,,,,,,vzw-it-pr-billing-00,udm_prdusr_tbls.dm_gross_adds_fact,dg_gk1v_edwdo_wls_udm_misc_dm_gross_adds_fact,"At 07:00, every day"
vzw-fin-st-inventory-20,,ds_inventory_162,customer_master_7098,OPS_DATA_281,marketing_summary_7099,vzw-mkt-ds-customer-21,ds_support_128,marketing_summary_7099,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.dm_mhs_usage_v,Yes,,,,,12/11/2025,Pointing to modernized table udm_prdusr_tbls.dm_mhs_usage,Yes,,,,,,vzw-it-pr-billing-00,udm_prdusr_tbls.dm_mhs_usage,dg_gk1v_edwdo_wls_udm_misc_dm_t450_ld,"At 04:15, every day"
vzw-ops-pl-customer-18,,ds_network_156,finance_xref_7100,EDW_PRD_283,finance_xref_7100,vzw-ops-pl-customer-18,ds_sales_130,finance_xref_7100,vz-it-pr-gk1v-bizdo-0.udm_prdusr_tbls.dm_ntwk_root_metrics,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.dm_ntwk_root_metrics,dg_gk1v_edwdo_mrkt_dm_ntwk_root_metrics,"""30 13 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,billing_detail_7101,EDW_PRD_283,billing_detail_7101,vzw-ops-pl-customer-18,ds_sales_130,billing_detail_7101,vz-it-pr-gk1v-bizdo-0.udm_prdusr_tbls.dm_port_fact,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.dm_port_fact,dg_gk1v_edwpr_tpt_mrkt_dm_port_fact,"""00 14 * * *""",,,,
vzw-fin-st-inventory-20,,ds_inventory_162,billing_detail_7101,OPS_DATA_281,marketing_master_7102,vzw-mkt-ds-customer-21,ds_support_128,marketing_master_7102,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.dm_port_fact_v,Yes,,,,,12/8/2025,Pointing to modernized table udm_prdusr_tbls.dm_port_fact,Yes,,,,,,vzw-it-pr-billing-00,udm_prdusr_tbls.dm_port_fact,dg_gk1v_edwdo_wls_udm_misc_dm_t500_ld,Invalid cron expression (expected 5 fields).
vzw-fin-st-inventory-20,,ds_inventory_162,marketing_summary_7103,OPS_DATA_281,billing_xref_7104,vzw-mkt-ds-customer-21,ds_support_128,billing_xref_7104,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.dm_price_plan_v,Yes,,,,,12/2/2025,Pointing to modernized table udm_prd_itvm.price_plan,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_itvm.price_plan,"dg_gk1v_edwdo_wls_udm_bi2_rp_t221_ld_bi_date_cntrl_tbl 
dg_gk1v_edwdo_wls_udm_athn_at_t600_ld 
dg_gk1v_edwdo_wls_udm_cacs_cc_t351_ex 
dg_gk1v_edwdo_wls_udm_crm_cr_t655_ld 
dg_gk1v_edwdo_wls_udm_bi_rp_t050_ex_service_ext 
dg_gk1v_edwdo_wls_udm_scd_price_plan_exp 
dg_gk1v_edwdo_wls_udm_bi2_rp_t224_ld_bi_prod_sum 
dg_gk1v_edwdo_wls_udm_bi2_rp_t227_ld_bi_po_prod_rev_usg_rollup 
dg_gk1v_edwdo_wls_udm_crm_cr_t665_ld_2 
dg_gk1v_edwdo_wls_udm_misc_dm_t220_ld 
dg_gk1v_edwdo_wls_udm_misc_dw_t1725_ld 
dg_gk1v_edwdo_wls_udm_misc_dw_t1460_ex 
dg_gk1v_edwdo_wls_cil_vis_dw_data_wk 
dg_gk1v_edwdo_wls_udm_bi2_rp_t225_ld_bi_prod_sum 
dg_gk1v_edwdo_wls_udm_crm_cr_t665_ld 
dg_gk1v_edwdo_wls_udm_exct_dw_t1250_ld",
vzw-fin-st-inventory-20,,ds_inventory_162,customer_summary_7105,OPS_DATA_281,billing_xref_7108,vzw-mkt-ds-customer-21,ds_support_128,billing_xref_7108,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.dm_subs_fact_v,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,,ds_inventory_162,network_master_7111,OPS_DATA_281,marketing_dim_7112,vzw-mkt-ds-customer-21,ds_support_128,marketing_dim_7112,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.dm_upgrades_fact_v,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,finance_dim_7113,EDW_PRD_283,finance_dim_7113,vzw-ops-pl-customer-18,ds_sales_130,finance_dim_7113,vz-it-pr-gk1v-bizdo-0.udm_prdusr_tbls.dm_winback_fact,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.dm_winback_fact,dg_gk1v_edwpr_tpt_mrkt_dm_winback_fact,"""30 12 * * *""",,,,
vzw-fin-st-inventory-20,,ds_inventory_162,finance_dim_7113,OPS_DATA_281,billing_lookup_7114,vzw-mkt-ds-customer-21,ds_support_128,billing_lookup_7114,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.dm_winback_fact_v,Yes,,,,,11/18/2025,Pointing to modernized table udm_prdusr_tbls.dm_winback_fact,Yes,,,,,,vzw-it-pr-billing-00,udm_prdusr_tbls.dm_winback_fact,dg_gk1v_edwdo_wls_udm_misc_dm_t750_ld,Invalid cron expression (expected 5 fields).
vzw-ops-pl-customer-18,,ds_network_156,sales_lookup_7115,OPS_DATA_281,sales_fact_7116,vzw-mkt-ds-customer-21,ds_support_128,sales_fact_7116,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.dm_winback_fact_wo_acxiom_v,Yes,UG1,,,,12/18/2025 - Adhoc check,Pointing to modernized table udm_prdusr_tbls.dm_winback_fact,Yes,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.dm_winback_fact_wo_acxiom,dg_gk1v_edwpr_tpt_mrkt_dm_winback_fact_wo_acxiom,"""15 13 * * *""",vzw-it-pr-billing-00,udm_prdusr_tbls.dm_winback_fact,dg_gk1v_edwdo_wls_udm_misc_dm_t750_ld,Invalid cron expression (expected 5 fields).
vzw-fin-st-inventory-20,,ds_inventory_162,marketing_master_7117,EDW_PRD_283,marketing_master_7117,vzw-mkt-ds-customer-21,ds_sales_130,marketing_master_7117,vz-it-pr-gk1v-edwdo-0.udm_prdusr_tbls.dma_htc_segment_data,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,,ds_inventory_162,marketing_dim_7120,EDW_PRD_283,marketing_dim_7120,vzw-mkt-ds-customer-21,ds_sales_130,marketing_dim_7120,vz-it-pr-gk1v-edwdo-0.udm_prdusr_tbls.dmbm_churn_fact,Yes,,,,,,,,,,,,,,,,
vzw-fin-st-inventory-20,,ds_inventory_162,marketing_dim_7120,OPS_DATA_281,marketing_lookup_7121,vzw-mkt-ds-customer-21,ds_support_128,marketing_lookup_7121,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.dmbm_churn_fact_v,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,finance_xref_7122,EDW_PRD_283,finance_xref_7122,vzw-ops-pl-customer-18,ds_sales_130,finance_xref_7122,vz-it-pr-gk1v-bizdo-0.udm_prdusr_tbls.dmbm_conversion_activity,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.dmbm_conversion_activity,dg_gk1v_edwpr_tpt_mrkt_dmbm_conversion_activity,45 12 * * *,,,,
vzw-fin-st-inventory-20,,ds_inventory_162,finance_xref_7122,OPS_DATA_281,customer_lookup_7123,vzw-mkt-ds-customer-21,ds_support_128,customer_lookup_7123,vz-it-pr-gk1v-edwdo-0.udm_prdusr_allvm.dmbm_conversion_activity_v,Yes,,,,,,,,,,,,,,,,
vzw-ops-pl-customer-18,,ds_network_156,billing_summary_7124,EDW_PRD_249,billing_summary_7124,vzw-ops-pl-customer-18,ds_billing_092,billing_summary_7124,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmtbls.dmbm_exec_summary_tbl,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.dmbm_exec_summary_tbl,dg_gk1v_edwdo_mrkt_dmbm_exec_summary_tbl,"""27 13 * * *""",,,,
vzw-ops-pl-customer-18,,ds_network_156,customer_dim_7125,STG_LNDG_251,finance_fact_7126,vzw-ops-pl-customer-18,ds_billing_094,finance_fact_7126,vz-it-pr-gk1v-bizdo-0.ntl_prd_qmvm.dmbm_inbound_offer_summary_v,Yes,UG1,,,,,,,,,vz-it-pr-gk1v-bizdo-0.vzw_mkt_uda_tbls.dmbm_inbound_offer_summary,dg_gk1v_edwpr_tpt_mrkt_dmbm_inbound_offer_summary,"""00 12 * * *""",,,,
vzw-fin-st-inventory-20,,ds_inventory_162,finance_fact_7127,EDW_PRD_247,finance_dim_7128,vzw-mkt-ds-customer-21,ds_marketing_090,finance_dim_7128,vz-it-pr-gk1v-edwdo-0.ntl_prd_allvm.dns_list_v,Yes,,,,,12/17/2025,Pointing to modernized table udm_prd_tbls.dns_list,Yes,,,,,,vzw-it-pr-billing-00,udm_prd_tbls.dns_list,"dg_gk1v_edwdo_wls_udm_5str_cm_5s_t200_up
dg_gk1v_edwpr_wls_crm_ntl_dns_list
dg_gk1v_edwpr_wls_vsn_vsn2sew_upserts
dg_gk1v_edwpr_wls_vision_dailyload_vsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_vsn_5pm
dg_gk1v_edwpr_wls_vsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_nvsn_7am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_12am
dg_gk1v_edwpr_wls_vision_dailyload_wvsn_5pm
dg_gk1v_edwpr_wls_bvsn_natl_udm_upserts_onex
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_5pm
dg_gk1v_edwpr_wls_vision_dailyload_bvsn_7am","None
At 04:00, on Tuesday
At 07:00, every day
At 17:00, every day
None
None
None
None
None
At 17:00, every day
At 17:00, every day
At 07:00, every day"
